year,month,date_of_month,date,day_of_week,births
2001,11,25,11/25/01,Sun,7456
2001,11,26,11/26/01,Mon,11732
2001,11,27,11/27/01,Tues,13249
2001,11,28,11/28/01,Wed,12516
2001,11,29,11/29/01,Thurs,12474
2001,11,30,11/30/01,Fri,12019
2001,12,1,12/1/01,Sat,8255
2001,12,2,12/2/01,Sun,7385
2001,12,3,12/3/01,Mon,11548
2001,12,4,12/4/01,Tues,12605
2001,12,5,12/5/01,Wed,12609
2001,12,6,12/6/01,Thurs,12188
2001,12,7,12/7/01,Fri,11693
2001,12,8,12/8/01,Sat,8372
2001,12,9,12/9/01,Sun,7498
2001,12,10,12/10/01,Mon,11655
2001,12,11,12/11/01,Tues,12798
2001,12,12,12/12/01,Wed,12884
2001,12,13,12/13/01,Thurs,12230
2001,12,14,12/14/01,Fri,12405
2001,12,15,12/15/01,Sat,8615
2001,12,16,12/16/01,Sun,7432
2001,12,17,12/17/01,Mon,12392
2001,12,18,12/18/01,Tues,13657
2001,12,19,12/19/01,Wed,13404
2001,12,20,12/20/01,Thurs,13871
2001,12,21,12/21/01,Fri,13530
2001,12,22,12/22/01,Sat,9062
2001,12,23,12/23/01,Sun,7245
2001,12,24,12/24/01,Mon,7626
2001,12,25,12/25/01,Tues,6603
2001,12,26,12/26/01,Wed,11040
2001,12,27,12/27/01,Thurs,14151
2001,12,28,12/28/01,Fri,14235
2001,12,29,12/29/01,Sat,9563
2001,12,30,12/30/01,Sun,7840
2001,12,31,12/31/01,Mon,10272
2002,1,1,1/1/02,Tues,7927
2002,1,2,1/2/02,Wed,10723
2002,1,3,1/3/02,Thurs,12465
2002,1,4,1/4/02,Fri,12671
2002,1,5,1/5/02,Sat,8902
2002,1,6,1/6/02,Sun,7647
2002,1,7,1/7/02,Mon,11548
2002,1,8,1/8/02,Tues,12515
2002,1,9,1/9/02,Wed,11654
2002,1,10,1/10/02,Thurs,12596
2002,1,11,1/11/02,Fri,12276
2002,1,12,1/12/02,Sat,8591
2002,1,13,1/13/02,Sun,7471
2002,1,14,1/14/02,Mon,11530
2002,1,15,1/15/02,Tues,12369
2002,1,16,1/16/02,Wed,11996
2002,1,17,1/17/02,Thurs,12412
2002,1,18,1/18/02,Fri,12251
2002,1,19,1/19/02,Sat,8434
2002,1,20,1/20/02,Sun,7462
2002,1,21,1/21/02,Mon,10921
2002,1,22,1/22/02,Tues,12361
2002,1,23,1/23/02,Wed,12252
2002,1,24,1/24/02,Thurs,12549
2002,1,25,1/25/02,Fri,12069
2002,1,26,1/26/02,Sat,8530
2002,1,27,1/27/02,Sun,7510
2002,1,28,1/28/02,Mon,11354
2002,1,29,1/29/02,Tues,12215
2002,1,30,1/30/02,Wed,12146
2002,1,31,1/31/02,Thurs,12125
2002,2,1,2/1/02,Fri,12130
2002,2,2,2/2/02,Sat,9021
2002,2,3,2/3/02,Sun,7442
2002,2,4,2/4/02,Mon,11412
2002,2,5,2/5/02,Tues,12488
2002,2,6,2/6/02,Wed,12210
2002,2,7,2/7/02,Thurs,12418
2002,2,8,2/8/02,Fri,12444
2002,2,9,2/9/02,Sat,8706
2002,2,10,2/10/02,Sun,7569
2002,2,11,2/11/02,Mon,11547
2002,2,12,2/12/02,Tues,12779
2002,2,13,2/13/02,Wed,12069
2002,2,14,2/14/02,Thurs,13062
2002,2,15,2/15/02,Fri,12548
2002,2,16,2/16/02,Sat,8710
2002,2,17,2/17/02,Sun,7484
2002,2,18,2/18/02,Mon,10907
2002,2,19,2/19/02,Tues,12262
2002,2,20,2/20/02,Wed,12817
2002,2,21,2/21/02,Thurs,12384
2002,2,22,2/22/02,Fri,12667
2002,2,23,2/23/02,Sat,8639
2002,2,24,2/24/02,Sun,7488
2002,2,25,2/25/02,Mon,11547
2002,2,26,2/26/02,Tues,12487
2002,2,27,2/27/02,Wed,12303
2002,2,28,2/28/02,Thurs,12370
2002,3,1,3/1/02,Fri,12388
2002,3,2,3/2/02,Sat,8507
2002,3,3,3/3/02,Sun,7624
2002,3,4,3/4/02,Mon,11661
2002,3,5,3/5/02,Tues,12678
2002,3,6,3/6/02,Wed,12372
2002,3,7,3/7/02,Thurs,12525
2002,3,8,3/8/02,Fri,12244
2002,3,9,3/9/02,Sat,8606
2002,3,10,3/10/02,Sun,7633
2002,3,11,3/11/02,Mon,11197
2002,3,12,3/12/02,Tues,12667
2002,3,13,3/13/02,Wed,12031
2002,3,14,3/14/02,Thurs,12583
2002,3,15,3/15/02,Fri,12472
2002,3,16,3/16/02,Sat,8696
2002,3,17,3/17/02,Sun,7680
2002,3,18,3/18/02,Mon,11621
2002,3,19,3/19/02,Tues,12674
2002,3,20,3/20/02,Wed,12577
2002,3,21,3/21/02,Thurs,12502
2002,3,22,3/22/02,Fri,12252
2002,3,23,3/23/02,Sat,8569
2002,3,24,3/24/02,Sun,7419
2002,3,25,3/25/02,Mon,11507
2002,3,26,3/26/02,Tues,12840
2002,3,27,3/27/02,Wed,12568
2002,3,28,3/28/02,Thurs,12454
2002,3,29,3/29/02,Fri,11449
2002,3,30,3/30/02,Sat,8270
2002,3,31,3/31/02,Sun,7083
2002,4,1,4/1/02,Mon,10264
2002,4,2,4/2/02,Tues,12884
2002,4,3,4/3/02,Wed,12372
2002,4,4,4/4/02,Thurs,12262
2002,4,5,4/5/02,Fri,12006
2002,4,6,4/6/02,Sat,8301
2002,4,7,4/7/02,Sun,7109
2002,4,8,4/8/02,Mon,11706
2002,4,9,4/9/02,Tues,12741
2002,4,10,4/10/02,Wed,12418
2002,4,11,4/11/02,Thurs,12236
2002,4,12,4/12/02,Fri,12272
2002,4,13,4/13/02,Sat,8448
2002,4,14,4/14/02,Sun,7578
2002,4,15,4/15/02,Mon,11412
2002,4,16,4/16/02,Tues,12847
2002,4,17,4/17/02,Wed,12575
2002,4,18,4/18/02,Thurs,12490
2002,4,19,4/19/02,Fri,12297
2002,4,20,4/20/02,Sat,8224
2002,4,21,4/21/02,Sun,7298
2002,4,22,4/22/02,Mon,11576
2002,4,23,4/23/02,Tues,12457
2002,4,24,4/24/02,Wed,12297
2002,4,25,4/25/02,Thurs,12469
2002,4,26,4/26/02,Fri,11917
2002,4,27,4/27/02,Sat,8243
2002,4,28,4/28/02,Sun,7502
2002,4,29,4/29/02,Mon,11422
2002,4,30,4/30/02,Tues,12666
2002,5,1,5/1/02,Wed,12297
2002,5,2,5/2/02,Thurs,12405
2002,5,3,5/3/02,Fri,12130
2002,5,4,5/4/02,Sat,8215
2002,5,5,5/5/02,Sun,7447
2002,5,6,5/6/02,Mon,11362
2002,5,7,5/7/02,Tues,12505
2002,5,8,5/8/02,Wed,12334
2002,5,9,5/9/02,Thurs,12219
2002,5,10,5/10/02,Fri,12329
2002,5,11,5/11/02,Sat,8329
2002,5,12,5/12/02,Sun,7487
2002,5,13,5/13/02,Mon,11404
2002,5,14,5/14/02,Tues,12909
2002,5,15,5/15/02,Wed,12705
2002,5,16,5/16/02,Thurs,12609
2002,5,17,5/17/02,Fri,12218
2002,5,18,5/18/02,Sat,8528
2002,5,19,5/19/02,Sun,7470
2002,5,20,5/20/02,Mon,11788
2002,5,21,5/21/02,Tues,12916
2002,5,22,5/22/02,Wed,12670
2002,5,23,5/23/02,Thurs,13123
2002,5,24,5/24/02,Fri,12775
2002,5,25,5/25/02,Sat,8515
2002,5,26,5/26/02,Sun,7282
2002,5,27,5/27/02,Mon,7765
2002,5,28,5/28/02,Tues,12148
2002,5,29,5/29/02,Wed,13436
2002,5,30,5/30/02,Thurs,12963
2002,5,31,5/31/02,Fri,12568
2002,6,1,6/1/02,Sat,8547
2002,6,2,6/2/02,Sun,7662
2002,6,3,6/3/02,Mon,11433
2002,6,4,6/4/02,Tues,12616
2002,6,5,6/5/02,Wed,12663
2002,6,6,6/6/02,Thurs,12745
2002,6,7,6/7/02,Fri,12280
2002,6,8,6/8/02,Sat,8524
2002,6,9,6/9/02,Sun,7485
2002,6,10,6/10/02,Mon,11863
2002,6,11,6/11/02,Tues,12713
2002,6,12,6/12/02,Wed,12758
2002,6,13,6/13/02,Thurs,12457
2002,6,14,6/14/02,Fri,12562
2002,6,15,6/15/02,Sat,8708
2002,6,16,6/16/02,Sun,7685
2002,6,17,6/17/02,Mon,11738
2002,6,18,6/18/02,Tues,13139
2002,6,19,6/19/02,Wed,12598
2002,6,20,6/20/02,Thurs,12847
2002,6,21,6/21/02,Fri,12377
2002,6,22,6/22/02,Sat,8676
2002,6,23,6/23/02,Sun,7661
2002,6,24,6/24/02,Mon,11972
2002,6,25,6/25/02,Tues,13425
2002,6,26,6/26/02,Wed,13167
2002,6,27,6/27/02,Thurs,13310
2002,6,28,6/28/02,Fri,12996
2002,6,29,6/29/02,Sat,8994
2002,6,30,6/30/02,Sun,7831
2002,7,1,7/1/02,Mon,12584
2002,7,2,7/2/02,Tues,14187
2002,7,3,7/3/02,Wed,13626
2002,7,4,7/4/02,Thurs,9481
2002,7,5,7/5/02,Fri,11326
2002,7,6,7/6/02,Sat,8816
2002,7,7,7/7/02,Sun,8080
2002,7,8,7/8/02,Mon,12253
2002,7,9,7/9/02,Tues,13814
2002,7,10,7/10/02,Wed,13264
2002,7,11,7/11/02,Thurs,13215
2002,7,12,7/12/02,Fri,12760
2002,7,13,7/13/02,Sat,8896
2002,7,14,7/14/02,Sun,7884
2002,7,15,7/15/02,Mon,12370
2002,7,16,7/16/02,Tues,13606
2002,7,17,7/17/02,Wed,13396
2002,7,18,7/18/02,Thurs,13395
2002,7,19,7/19/02,Fri,12900
2002,7,20,7/20/02,Sat,8799
2002,7,21,7/21/02,Sun,7954
2002,7,22,7/22/02,Mon,12194
2002,7,23,7/23/02,Tues,13630
2002,7,24,7/24/02,Wed,13231
2002,7,25,7/25/02,Thurs,13345
2002,7,26,7/26/02,Fri,12914
2002,7,27,7/27/02,Sat,9073
2002,7,28,7/28/02,Sun,7915
2002,7,29,7/29/02,Mon,12148
2002,7,30,7/30/02,Tues,13593
2002,7,31,7/31/02,Wed,13311
2002,8,1,8/1/02,Thurs,13267
2002,8,2,8/2/02,Fri,13127
2002,8,3,8/3/02,Sat,8963
2002,8,4,8/4/02,Sun,7833
2002,8,5,8/5/02,Mon,12191
2002,8,6,8/6/02,Tues,13407
2002,8,7,8/7/02,Wed,13035
2002,8,8,8/8/02,Thurs,13420
2002,8,9,8/9/02,Fri,12893
2002,8,10,8/10/02,Sat,9078
2002,8,11,8/11/02,Sun,7970
2002,8,12,8/12/02,Mon,12311
2002,8,13,8/13/02,Tues,13603
2002,8,14,8/14/02,Wed,13302
2002,8,15,8/15/02,Thurs,13551
2002,8,16,8/16/02,Fri,13132
2002,8,17,8/17/02,Sat,9298
2002,8,18,8/18/02,Sun,7925
2002,8,19,8/19/02,Mon,12299
2002,8,20,8/20/02,Tues,13820
2002,8,21,8/21/02,Wed,13356
2002,8,22,8/22/02,Thurs,13232
2002,8,23,8/23/02,Fri,13133
2002,8,24,8/24/02,Sat,9086
2002,8,25,8/25/02,Sun,7961
2002,8,26,8/26/02,Mon,12182
2002,8,27,8/27/02,Tues,13788
2002,8,28,8/28/02,Wed,13398
2002,8,29,8/29/02,Thurs,13426
2002,8,30,8/30/02,Fri,13300
2002,8,31,8/31/02,Sat,9122
2002,9,1,9/1/02,Sun,7947
2002,9,2,9/2/02,Mon,8297
2002,9,3,9/3/02,Tues,12613
2002,9,4,9/4/02,Wed,13969
2002,9,5,9/5/02,Thurs,14021
2002,9,6,9/6/02,Fri,13680
2002,9,7,9/7/02,Sat,9354
2002,9,8,9/8/02,Sun,8077
2002,9,9,9/9/02,Mon,12875
2002,9,10,9/10/02,Tues,13940
2002,9,11,9/11/02,Wed,12655
2002,9,12,9/12/02,Thurs,14247
2002,9,13,9/13/02,Fri,13028
2002,9,14,9/14/02,Sat,9388
2002,9,15,9/15/02,Sun,8433
2002,9,16,9/16/02,Mon,12793
2002,9,17,9/17/02,Tues,14241
2002,9,18,9/18/02,Wed,13953
2002,9,19,9/19/02,Thurs,13899
2002,9,20,9/20/02,Fri,13721
2002,9,21,9/21/02,Sat,9613
2002,9,22,9/22/02,Sun,8222
2002,9,23,9/23/02,Mon,12795
2002,9,24,9/24/02,Tues,14205
2002,9,25,9/25/02,Wed,13518
2002,9,26,9/26/02,Thurs,13469
2002,9,27,9/27/02,Fri,13298
2002,9,28,9/28/02,Sat,9250
2002,9,29,9/29/02,Sun,7968
2002,9,30,9/30/02,Mon,12232
2002,10,1,10/1/02,Tues,13625
2002,10,2,10/2/02,Wed,13512
2002,10,3,10/3/02,Thurs,13044
2002,10,4,10/4/02,Fri,12814
2002,10,5,10/5/02,Sat,8922
2002,10,6,10/6/02,Sun,7801
2002,10,7,10/7/02,Mon,11970
2002,10,8,10/8/02,Tues,13066
2002,10,9,10/9/02,Wed,12658
2002,10,10,10/10/02,Thurs,12684
2002,10,11,10/11/02,Fri,12467
2002,10,12,10/12/02,Sat,8451
2002,10,13,10/13/02,Sun,7416
2002,10,14,10/14/02,Mon,11559
2002,10,15,10/15/02,Tues,12788
2002,10,16,10/16/02,Wed,12642
2002,10,17,10/17/02,Thurs,12507
2002,10,18,10/18/02,Fri,12197
2002,10,19,10/19/02,Sat,8534
2002,10,20,10/20/02,Sun,7405
2002,10,21,10/21/02,Mon,11690
2002,10,22,10/22/02,Tues,13214
2002,10,23,10/23/02,Wed,12656
2002,10,24,10/24/02,Thurs,12679
2002,10,25,10/25/02,Fri,12523
2002,10,26,10/26/02,Sat,8414
2002,10,27,10/27/02,Sun,7690
2002,10,28,10/28/02,Mon,11853
2002,10,29,10/29/02,Tues,12833
2002,10,30,10/30/02,Wed,12274
2002,10,31,10/31/02,Thurs,10850
2002,11,1,11/1/02,Fri,12591
2002,11,2,11/2/02,Sat,8561
2002,11,3,11/3/02,Sun,7502
2002,11,4,11/4/02,Mon,11761
2002,11,5,11/5/02,Tues,12906
2002,11,6,11/6/02,Wed,12602
2002,11,7,11/7/02,Thurs,12653
2002,11,8,11/8/02,Fri,12472
2002,11,9,11/9/02,Sat,8615
2002,11,10,11/10/02,Sun,7691
2002,11,11,11/11/02,Mon,11509
2002,11,12,11/12/02,Tues,12725
2002,11,13,11/13/02,Wed,12097
2002,11,14,11/14/02,Thurs,12485
2002,11,15,11/15/02,Fri,12273
2002,11,16,11/16/02,Sat,8295
2002,11,17,11/17/02,Sun,7353
2002,11,18,11/18/02,Mon,11790
2002,11,19,11/19/02,Tues,12716
2002,11,20,11/20/02,Wed,12574
2002,11,21,11/21/02,Thurs,12716
2002,11,22,11/22/02,Fri,12978
2002,11,23,11/23/02,Sat,8581
2002,11,24,11/24/02,Sun,7650
2002,11,25,11/25/02,Mon,12470
2002,11,26,11/26/02,Tues,13377
2002,11,27,11/27/02,Wed,11544
2002,11,28,11/28/02,Thurs,7392
2002,11,29,11/29/02,Fri,9341
2002,11,30,11/30/02,Sat,8159
2002,12,1,12/1/02,Sun,7402
2002,12,2,12/2/02,Mon,11929
2002,12,3,12/3/02,Tues,13314
2002,12,4,12/4/02,Wed,12684
2002,12,5,12/5/02,Thurs,12596
2002,12,6,12/6/02,Fri,11775
2002,12,7,12/7/02,Sat,8513
2002,12,8,12/8/02,Sun,7339
2002,12,9,12/9/02,Mon,11547
2002,12,10,12/10/02,Tues,12867
2002,12,11,12/11/02,Wed,12632
2002,12,12,12/12/02,Thurs,12850
2002,12,13,12/13/02,Fri,11600
2002,12,14,12/14/02,Sat,8420
2002,12,15,12/15/02,Sun,7516
2002,12,16,12/16/02,Mon,12344
2002,12,17,12/17/02,Tues,13454
2002,12,18,12/18/02,Wed,13580
2002,12,19,12/19/02,Thurs,13665
2002,12,20,12/20/02,Fri,14015
2002,12,21,12/21/02,Sat,9092
2002,12,22,12/22/02,Sun,7607
2002,12,23,12/23/02,Mon,11396
2002,12,24,12/24/02,Tues,9131
2002,12,25,12/25/02,Wed,6774
2002,12,26,12/26/02,Thurs,11242
2002,12,27,12/27/02,Fri,13650
2002,12,28,12/28/02,Sat,9114
2002,12,29,12/29/02,Sun,8035
2002,12,30,12/30/02,Mon,13158
2002,12,31,12/31/02,Tues,12582
2003,1,1,1/1/03,Wed,7908
2003,1,2,1/2/03,Thurs,11124
2003,1,3,1/3/03,Fri,12252
2003,1,4,1/4/03,Sat,8519
2003,1,5,1/5/03,Sun,7495
2003,1,6,1/6/03,Mon,11364
2003,1,7,1/7/03,Tues,12657
2003,1,8,1/8/03,Wed,12167
2003,1,9,1/9/03,Thurs,12081
2003,1,10,1/10/03,Fri,12517
2003,1,11,1/11/03,Sat,8471
2003,1,12,1/12/03,Sun,7297
2003,1,13,1/13/03,Mon,11197
2003,1,14,1/14/03,Tues,12918
2003,1,15,1/15/03,Wed,12140
2003,1,16,1/16/03,Thurs,12136
2003,1,17,1/17/03,Fri,12110
2003,1,18,1/18/03,Sat,8431
2003,1,19,1/19/03,Sun,7498
2003,1,20,1/20/03,Mon,11045
2003,1,21,1/21/03,Tues,12288
2003,1,22,1/22/03,Wed,12097
2003,1,23,1/23/03,Thurs,12185
2003,1,24,1/24/03,Fri,12107
2003,1,25,1/25/03,Sat,8379
2003,1,26,1/26/03,Sun,7389
2003,1,27,1/27/03,Mon,11418
2003,1,28,1/28/03,Tues,12595
2003,1,29,1/29/03,Wed,12100
2003,1,30,1/30/03,Thurs,12289
2003,1,31,1/31/03,Fri,11989
2003,2,1,2/1/03,Sat,8667
2003,2,2,2/2/03,Sun,7685
2003,2,3,2/3/03,Mon,11498
2003,2,4,2/4/03,Tues,12566
2003,2,5,2/5/03,Wed,12011
2003,2,6,2/6/03,Thurs,12352
2003,2,7,2/7/03,Fri,12381
2003,2,8,2/8/03,Sat,8573
2003,2,9,2/9/03,Sun,7482
2003,2,10,2/10/03,Mon,11996
2003,2,11,2/11/03,Tues,12961
2003,2,12,2/12/03,Wed,12595
2003,2,13,2/13/03,Thurs,12340
2003,2,14,2/14/03,Fri,13051
2003,2,15,2/15/03,Sat,8850
2003,2,16,2/16/03,Sun,7669
2003,2,17,2/17/03,Mon,10707
2003,2,18,2/18/03,Tues,12637
2003,2,19,2/19/03,Wed,12626
2003,2,20,2/20/03,Thurs,12545
2003,2,21,2/21/03,Fri,12689
2003,2,22,2/22/03,Sat,8883
2003,2,23,2/23/03,Sun,7723
2003,2,24,2/24/03,Mon,11874
2003,2,25,2/25/03,Tues,12882
2003,2,26,2/26/03,Wed,12356
2003,2,27,2/27/03,Thurs,12657
2003,2,28,2/28/03,Fri,12533
2003,3,1,3/1/03,Sat,8587
2003,3,2,3/2/03,Sun,7545
2003,3,3,3/3/03,Mon,12774
2003,3,4,3/4/03,Tues,12871
2003,3,5,3/5/03,Wed,12483
2003,3,6,3/6/03,Thurs,12604
2003,3,7,3/7/03,Fri,12503
2003,3,8,3/8/03,Sat,8649
2003,3,9,3/9/03,Sun,7387
2003,3,10,3/10/03,Mon,11671
2003,3,11,3/11/03,Tues,12935
2003,3,12,3/12/03,Wed,12520
2003,3,13,3/13/03,Thurs,12333
2003,3,14,3/14/03,Fri,12770
2003,3,15,3/15/03,Sat,8601
2003,3,16,3/16/03,Sun,7472
2003,3,17,3/17/03,Mon,11990
2003,3,18,3/18/03,Tues,12960
2003,3,19,3/19/03,Wed,12587
2003,3,20,3/20/03,Thurs,12755
2003,3,21,3/21/03,Fri,12653
2003,3,22,3/22/03,Sat,8488
2003,3,23,3/23/03,Sun,7420
2003,3,24,3/24/03,Mon,11654
2003,3,25,3/25/03,Tues,13054
2003,3,26,3/26/03,Wed,12549
2003,3,27,3/27/03,Thurs,12601
2003,3,28,3/28/03,Fri,12493
2003,3,29,3/29/03,Sat,8691
2003,3,30,3/30/03,Sun,7493
2003,3,31,3/31/03,Mon,11481
2003,4,1,4/1/03,Tues,12000
2003,4,2,4/2/03,Wed,12994
2003,4,3,4/3/03,Thurs,12599
2003,4,4,4/4/03,Fri,12669
2003,4,5,4/5/03,Sat,8440
2003,4,6,4/6/03,Sun,7265
2003,4,7,4/7/03,Mon,11750
2003,4,8,4/8/03,Tues,13020
2003,4,9,4/9/03,Wed,12397
2003,4,10,4/10/03,Thurs,12689
2003,4,11,4/11/03,Fri,12397
2003,4,12,4/12/03,Sat,8517
2003,4,13,4/13/03,Sun,7234
2003,4,14,4/14/03,Mon,11800
2003,4,15,4/15/03,Tues,13055
2003,4,16,4/16/03,Wed,12947
2003,4,17,4/17/03,Thurs,12926
2003,4,18,4/18/03,Fri,11680
2003,4,19,4/19/03,Sat,8155
2003,4,20,4/20/03,Sun,7155
2003,4,21,4/21/03,Mon,11465
2003,4,22,4/22/03,Tues,12696
2003,4,23,4/23/03,Wed,12616
2003,4,24,4/24/03,Thurs,12530
2003,4,25,4/25/03,Fri,12255
2003,4,26,4/26/03,Sat,8343
2003,4,27,4/27/03,Sun,7453
2003,4,28,4/28/03,Mon,11666
2003,4,29,4/29/03,Tues,12672
2003,4,30,4/30/03,Wed,12306
2003,5,1,5/1/03,Thurs,12727
2003,5,2,5/2/03,Fri,12549
2003,5,3,5/3/03,Sat,8488
2003,5,4,5/4/03,Sun,7551
2003,5,5,5/5/03,Mon,12001
2003,5,6,5/6/03,Tues,13165
2003,5,7,5/7/03,Wed,12667
2003,5,8,5/8/03,Thurs,12902
2003,5,9,5/9/03,Fri,12710
2003,5,10,5/10/03,Sat,8706
2003,5,11,5/11/03,Sun,7576
2003,5,12,5/12/03,Mon,12118
2003,5,13,5/13/03,Tues,12685
2003,5,14,5/14/03,Wed,12833
2003,5,15,5/15/03,Thurs,13074
2003,5,16,5/16/03,Fri,12840
2003,5,17,5/17/03,Sat,8687
2003,5,18,5/18/03,Sun,7606
2003,5,19,5/19/03,Mon,12035
2003,5,20,5/20/03,Tues,13239
2003,5,21,5/21/03,Wed,13380
2003,5,22,5/22/03,Thurs,13393
2003,5,23,5/23/03,Fri,13176
2003,5,24,5/24/03,Sat,8769
2003,5,25,5/25/03,Sun,7690
2003,5,26,5/26/03,Mon,7933
2003,5,27,5/27/03,Tues,12390
2003,5,28,5/28/03,Wed,13854
2003,5,29,5/29/03,Thurs,13497
2003,5,30,5/30/03,Fri,13224
2003,5,31,5/31/03,Sat,8850
2003,6,1,6/1/03,Sun,7650
2003,6,2,6/2/03,Mon,12041
2003,6,3,6/3/03,Tues,13090
2003,6,4,6/4/03,Wed,12853
2003,6,5,6/5/03,Thurs,12850
2003,6,6,6/6/03,Fri,12869
2003,6,7,6/7/03,Sat,8670
2003,6,8,6/8/03,Sun,7606
2003,6,9,6/9/03,Mon,11917
2003,6,10,6/10/03,Tues,13326
2003,6,11,6/11/03,Wed,13154
2003,6,12,6/12/03,Thurs,13092
2003,6,13,6/13/03,Fri,12013
2003,6,14,6/14/03,Sat,8696
2003,6,15,6/15/03,Sun,7680
2003,6,16,6/16/03,Mon,12388
2003,6,17,6/17/03,Tues,13443
2003,6,18,6/18/03,Wed,13082
2003,6,19,6/19/03,Thurs,12975
2003,6,20,6/20/03,Fri,12693
2003,6,21,6/21/03,Sat,8734
2003,6,22,6/22/03,Sun,7742
2003,6,23,6/23/03,Mon,12236
2003,6,24,6/24/03,Tues,13578
2003,6,25,6/25/03,Wed,13468
2003,6,26,6/26/03,Thurs,13330
2003,6,27,6/27/03,Fri,12862
2003,6,28,6/28/03,Sat,8862
2003,6,29,6/29/03,Sun,7723
2003,6,30,6/30/03,Mon,12261
2003,7,1,7/1/03,Tues,13930
2003,7,2,7/2/03,Wed,13823
2003,7,3,7/3/03,Thurs,13487
2003,7,4,7/4/03,Fri,9504
2003,7,5,7/5/03,Sat,8269
2003,7,6,7/6/03,Sun,7871
2003,7,7,7/7/03,Mon,12630
2003,7,8,7/8/03,Tues,13906
2003,7,9,7/9/03,Wed,13508
2003,7,10,7/10/03,Thurs,13600
2003,7,11,7/11/03,Fri,13096
2003,7,12,7/12/03,Sat,8908
2003,7,13,7/13/03,Sun,7946
2003,7,14,7/14/03,Mon,12281
2003,7,15,7/15/03,Tues,13711
2003,7,16,7/16/03,Wed,13480
2003,7,17,7/17/03,Thurs,13729
2003,7,18,7/18/03,Fri,13225
2003,7,19,7/19/03,Sat,8926
2003,7,20,7/20/03,Sun,8058
2003,7,21,7/21/03,Mon,12419
2003,7,22,7/22/03,Tues,13775
2003,7,23,7/23/03,Wed,13539
2003,7,24,7/24/03,Thurs,13569
2003,7,25,7/25/03,Fri,12977
2003,7,26,7/26/03,Sat,8978
2003,7,27,7/27/03,Sun,7830
2003,7,28,7/28/03,Mon,12434
2003,7,29,7/29/03,Tues,13825
2003,7,30,7/30/03,Wed,13557
2003,7,31,7/31/03,Thurs,13445
2003,8,1,8/1/03,Fri,13242
2003,8,2,8/2/03,Sat,8882
2003,8,3,8/3/03,Sun,7838
2003,8,4,8/4/03,Mon,12233
2003,8,5,8/5/03,Tues,13735
2003,8,6,8/6/03,Wed,13363
2003,8,7,8/7/03,Thurs,13539
2003,8,8,8/8/03,Fri,13352
2003,8,9,8/9/03,Sat,9226
2003,8,10,8/10/03,Sun,7954
2003,8,11,8/11/03,Mon,12282
2003,8,12,8/12/03,Tues,13995
2003,8,13,8/13/03,Wed,13202
2003,8,14,8/14/03,Thurs,13391
2003,8,15,8/15/03,Fri,13206
2003,8,16,8/16/03,Sat,9316
2003,8,17,8/17/03,Sun,8181
2003,8,18,8/18/03,Mon,12437
2003,8,19,8/19/03,Tues,13831
2003,8,20,8/20/03,Wed,13464
2003,8,21,8/21/03,Thurs,13528
2003,8,22,8/22/03,Fri,13478
2003,8,23,8/23/03,Sat,9240
2003,8,24,8/24/03,Sun,7936
2003,8,25,8/25/03,Mon,12631
2003,8,26,8/26/03,Tues,14008
2003,8,27,8/27/03,Wed,13854
2003,8,28,8/28/03,Thurs,14099
2003,8,29,8/29/03,Fri,13769
2003,8,30,8/30/03,Sat,9344
2003,8,31,8/31/03,Sun,7865
2003,9,1,9/1/03,Mon,8164
2003,9,2,9/2/03,Tues,12684
2003,9,3,9/3/03,Wed,14427
2003,9,4,9/4/03,Thurs,14161
2003,9,5,9/5/03,Fri,13897
2003,9,6,9/6/03,Sat,9400
2003,9,7,9/7/03,Sun,8188
2003,9,8,9/8/03,Mon,12701
2003,9,9,9/9/03,Tues,13869
2003,9,10,9/10/03,Wed,14180
2003,9,11,9/11/03,Thurs,13196
2003,9,12,9/12/03,Fri,13848
2003,9,13,9/13/03,Sat,9574
2003,9,14,9/14/03,Sun,8500
2003,9,15,9/15/03,Mon,13068
2003,9,16,9/16/03,Tues,14399
2003,9,17,9/17/03,Wed,14018
2003,9,18,9/18/03,Thurs,14066
2003,9,19,9/19/03,Fri,13560
2003,9,20,9/20/03,Sat,9688
2003,9,21,9/21/03,Sun,8500
2003,9,22,9/22/03,Mon,12987
2003,9,23,9/23/03,Tues,14376
2003,9,24,9/24/03,Wed,13841
2003,9,25,9/25/03,Thurs,13865
2003,9,26,9/26/03,Fri,13846
2003,9,27,9/27/03,Sat,9177
2003,9,28,9/28/03,Sun,8206
2003,9,29,9/29/03,Mon,12522
2003,9,30,9/30/03,Tues,13413
2003,10,1,10/1/03,Wed,13398
2003,10,2,10/2/03,Thurs,13638
2003,10,3,10/3/03,Fri,13284
2003,10,4,10/4/03,Sat,8983
2003,10,5,10/5/03,Sun,7744
2003,10,6,10/6/03,Mon,12104
2003,10,7,10/7/03,Tues,13523
2003,10,8,10/8/03,Wed,13509
2003,10,9,10/9/03,Thurs,13285
2003,10,10,10/10/03,Fri,13306
2003,10,11,10/11/03,Sat,8721
2003,10,12,10/12/03,Sun,7816
2003,10,13,10/13/03,Mon,11455
2003,10,14,10/14/03,Tues,13274
2003,10,15,10/15/03,Wed,12949
2003,10,16,10/16/03,Thurs,12711
2003,10,17,10/17/03,Fri,12676
2003,10,18,10/18/03,Sat,8564
2003,10,19,10/19/03,Sun,7561
